央视频道,#genre#
湖北卫视,http://php.jdshipin.com:8880/bst.php?id=hbwshd/4000000
湖北卫视,http://222.188.68.38:8888/newlive/live/hls/53/live.m3u8
湖北卫视,http://125.210.152.19:9123/live/hzgq-hbwsgq-h264.m3u8
湖北卫视,http://58.220.219.14:9901/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://58.19.38.233:8888/newlive/live/hls/34/live.m3u8
湖北卫视,http://183.134.3.22:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://111.207.22.10:8888/newlive/live/hls/34/live.m3u8
湖北卫视,http://36.96.38.246:8888/newlive/live/hls/34/live.m3u8
湖北卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
湖北卫视,http://101.71.176.182:8888/newlive/live/hls/34/live.m3u8
黑龙江卫视,http://113.57.109.36:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://58.19.38.233:8888/newlive/live/hls/42/live.m3u8
黑龙江卫视,http://60.211.167.226:8888/newlive/live/hls/44/live.m3u8
黑龙江卫视,http://60.208.113.114:8001/newlive/live/hls/31/live.m3u8
黑龙江卫视,http://php.jdshipin.com:8880/bst.php?id=hljwshd/4000000
黑龙江卫视,http://222.188.68.38:8888/newlive/live/hls/44/live.m3u8
黑龙江卫视,http://php.jdshipin.com:8880/bst.php?id=hljwshd8m/8000000
黑龙江卫视,http://222.173.147.142:8888/newlive/live/hls/39/live.m3u8
黑龙江卫视,http://125.210.152.19:9123/live/hzgq-hljwsgq-h264.m3u8
黑龙江卫视,http://101.71.176.182:8888/newlive/live/hls/46/live.m3u8
黑龙江卫视,http://222.189.51.62:8888/newlive/live/hls/48/live.m3u8
黑龙江卫视,http://221.210.64.165:2233/hls/1/index.m3u8
黑龙江卫视,http://111.207.22.10:8888/newlive/live/hls/46/live.m3u8
黑龙江卫视,http://183.134.3.22:8888/newlive/live/hls/45/live.m3u8
黑龙江卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293903.m3u8
安徽卫视,http://58.248.84.148:8888/newlive/live/hls/23/live.m3u8
安徽卫视,http://36.96.38.246:8888/newlive/live/hls/25/live.m3u8
安徽卫视,http://60.211.167.226:8888/newlive/live/hls/25/live.m3u8
安徽卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000298003.m3u8
安徽卫视,http://php.jdshipin.com:8880/bst.php?id=ahwshd/4000000
安徽卫视,http://222.188.68.38:8888/newlive/live/hls/52/live.m3u8
安徽卫视,http://125.210.152.19:9123/live/hzgq-ahwsgq-h264.m3u8
安徽卫视,http://111.207.22.10:8888/newlive/live/hls/25/live.m3u8
安徽卫视,http://1.180.245.195:9902/tsfile/live/0130_1.m3u8
安徽卫视,http://58.19.38.233:8888/newlive/live/hls/25/live.m3u8
安徽卫视,http://220.163.178.144:8888/tsfile/live/0126_1.m3u8
安徽卫视,http://221.2.146.228:8888/newlive/live/hls/24/live.m3u8
安徽卫视,http://60.208.113.114:8001/newlive/live/hls/24/live.m3u8
安徽卫视,http://222.173.147.142:8888/newlive/live/hls/32/live.m3u8
安徽卫视,http://222.189.51.62:8888/newlive/live/hls/25/live.m3u8
重庆卫视,https://epg.pw/stream/599de2977e92afe3e379eabb814e3db0a45ce1594745de3287666d8c552462c2.m3u8
重庆卫视,http://php.jdshipin.com:8880/bst.php?id=cqwshd8m/8000000
重庆卫视,http://60.211.167.226:8888/newlive/live/hls/31/live.m3u8
重庆卫视,http://60.208.113.114:8001/newlive/live/hls/34/live.m3u8
重庆卫视,http://222.173.147.142:8888/newlive/live/hls/40/live.m3u8
重庆卫视,http://101.71.176.182:8888/newlive/live/hls/31/live.m3u8
重庆卫视,http://222.189.51.62:8888/newlive/live/hls/31/live.m3u8
重庆卫视,http://222.188.68.38:8888/newlive/live/hls/32/live.m3u8
重庆卫视,http://111.207.22.10:8888/newlive/live/hls/31/live.m3u8
重庆卫视,http://183.134.3.22:8888/newlive/live/hls/30/live.m3u8
重庆卫视,http://125.210.152.19:9123/live/hzgq-cqwsgq-h264.m3u8
重庆卫视,http://113.57.109.36:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
重庆卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cqws8m/8000000/mnf.m3u8
重庆卫视,http://58.19.38.233:8888/newlive/live/hls/31/live.m3u8
东方卫视,http://222.173.147.142:8888/newlive/live/hls/29/live.m3u8
东方卫视,http://58.248.84.148:8888/newlive/live/hls/18/live.m3u8
东方卫视,http://60.211.167.226:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://60.208.113.114:8001/newlive/live/hls/21/live.m3u8
东方卫视,http://php.jdshipin.com:8880/bst.php?id=hddfws/4000000
东方卫视,http://222.189.51.62:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://125.210.152.19:9123/live/hzgq-dftvgq-h264.m3u8
东方卫视,http://182.46.8.161:8018/hls/54/index.m3u8
东方卫视,https://epg.pw/stream/ca2f2aece144ab46ee64c76f769fa36ab38326fd216dd3d9e980bf055524466f.ctv
东方卫视,http://cfss.cc/api/ysp/dfws.m3u8
东方卫视,http://222.188.68.38:8888/newlive/live/hls/40/live.m3u8
东方卫视,http://220.163.178.144:8888/tsfile/live/0135_2.m3u8
东方卫视,http://58.19.38.233:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://111.207.22.10:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://36.96.38.246:8888/newlive/live/hls/20/live.m3u8
东南卫视,http://58.248.84.148:8888/newlive/live/hls/41/live.m3u8
东南卫视,http://60.211.167.226:8888/newlive/live/hls/43/live.m3u8
东南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
东南卫视,http://60.208.113.114:8001/newlive/live/hls/28/live.m3u8
东南卫视,http://php.jdshipin.com:8880/bst.php?id=dnwshd/4000000
东南卫视,http://222.173.147.142:8888/newlive/live/hls/36/live.m3u8
东南卫视,http://125.210.152.19:9123/live/hzgq-fjwsgq-h264.m3u8
东南卫视,http://222.189.51.62:8888/newlive/live/hls/46/live.m3u8
东南卫视,http://183.134.3.22:8888/newlive/live/hls/47/live.m3u8
东南卫视,http://111.207.22.10:8888/newlive/live/hls/44/live.m3u8
东南卫视,http://222.188.68.38:8888/newlive/live/hls/37/live.m3u8
东南卫视,http://36.96.38.246:8888/newlive/live/hls/44/live.m3u8
东南卫视,http://101.71.176.182:8888/newlive/live/hls/47/live.m3u8
甘肃卫视,https://epg.pw/stream/73319822d5078059b543b458e4eb3760836cb84d344abe736bd4279968b8df78.ctv
甘肃卫视,http://61.182.33.218:8000/hls/39/index.m3u8
甘肃卫视,http://php.jdshipin.com:8880/bst.php?id=gswshd8m/8000000
甘肃卫视,http://58.248.84.148:8888/newlive/live/hls/34/live.m3u8
甘肃卫视,http://183.134.3.22:8888/newlive/live/hls/35/live.m3u8
甘肃卫视,http://125.210.152.19:9123/live/hszx-gstv-h264.m3u8
甘肃卫视,http://222.173.147.142:8888/newlive/live/hls/55/live.m3u8
甘肃卫视,http://101.71.176.182:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://222.188.68.38:8888/newlive/live/hls/56/live.m3u8
甘肃卫视,http://222.189.51.62:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://58.19.38.233:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://111.207.22.10:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://36.96.38.246:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/gswshd8m/8000000/mnf.m3u8
广西卫视,http://60.208.113.114:8001/newlive/live/hls/39/live.m3u8
广西卫视,https://epg.pw/stream/d155a423e6a26d563085ef32c509f5b01603932877491f40050dfb0e4220c6c1.ctv
广西卫视,http://58.248.84.148:8888/newlive/live/hls/24/live.m3u8
广西卫视,http://61.182.33.218:8000/hls/34/index.m3u8
广西卫视,http://60.211.167.226:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://php.jdshipin.com:8880/bst.php?id=gxwshd8m/8000000
广西卫视,http://222.188.68.38:8888/newlive/live/hls/29/live.m3u8
广西卫视,http://222.173.147.142:8888/newlive/live/hls/48/live.m3u8
广西卫视,http://125.210.152.19:9123/live/hszx-gxtv-h264.m3u8
广西卫视,http://183.134.3.22:8888/newlive/live/hls/25/live.m3u8
广西卫视,http://101.71.176.182:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://58.19.38.233:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://111.207.22.10:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8
贵州卫视,http://60.208.113.114:8001/newlive/live/hls/32/live.m3u8
贵州卫视,http://php.jdshipin.com:8880/bst.php?id=gzwshd8m/8000000
贵州卫视,http://60.211.167.226:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://183.134.3.22:8888/newlive/live/hls/28/live.m3u8
贵州卫视,http://222.173.147.142:8888/newlive/live/hls/41/live.m3u8
贵州卫视,http://125.210.152.19:9123/live/hszx-gztv-h264.m3u8
贵州卫视,http://222.189.51.62:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://222.188.68.38:8888/newlive/live/hls/51/live.m3u8
贵州卫视,http://222.188.68.38:8888/newlive/live/hls/57/live.m3u8
贵州卫视,http://111.207.22.10:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://110.53.191.212:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
贵州卫视,http://58.19.38.233:8888/newlive/live/hls/29/live.m3u8
贵州卫视,http://221.2.146.228:8888/newlive/live/hls/32/live.m3u8
贵州卫视,http://36.96.38.246:8888/newlive/live/hls/29/live.m3u8
海南卫视,http://gmxw.7766.org:808/hls/124/index.m3u8
海南卫视,http://php.jdshipin.com:8880/bst.php?id=hainanwshd8m/8000000
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8
海南卫视,http://60.211.167.226:8888/newlive/live/hls/46/live.m3u8
海南卫视,http://222.173.147.142:8888/newlive/live/hls/44/live.m3u8
海南卫视,http://125.210.152.19:9123/live/hszx-lytv-h264.m3u8
海南卫视,http://183.134.3.22:8888/newlive/live/hls/41/live.m3u8
海南卫视,http://222.189.51.62:8888/newlive/live/hls/44/live.m3u8
海南卫视,http://101.71.176.182:8888/newlive/live/hls/49/live.m3u8
海南卫视,http://58.248.84.148:8888/newlive/live/hls/40/live.m3u8
海南卫视,http://36.96.38.246:8888/newlive/live/hls/42/live.m3u8
海南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000291503.m3u8
海南卫视,http://60.208.113.114:8001/newlive/live/hls/35/live.m3u8
海南卫视,http://222.188.68.38:8888/newlive/live/hls/34/live.m3u8
河北卫视,http://60.211.167.226:8888/newlive/live/hls/45/live.m3u8
河北卫视,http://php.jdshipin.com:8880/bst.php?id=hbwshd8m/8000000
河北卫视,http://58.248.84.148:8888/newlive/live/hls/42/live.m3u8
河北卫视,http://61.182.33.218:8000/hls/16/index.m3u8
河北卫视,http://60.208.113.114:8001/newlive/live/hls/33/live.m3u8
河北卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
河北卫视,http://222.188.68.38:8888/newlive/live/hls/39/live.m3u8
河北卫视,http://222.173.147.142:8888/newlive/live/hls/43/live.m3u8
河北卫视,http://125.210.152.19:9123/live/hzgq-hbwsgq1-h264.m3u8
河北卫视,http://222.189.51.62:8888/newlive/live/hls/47/live.m3u8
河北卫视,http://111.207.22.10:8888/newlive/live/hls/43/live.m3u8
河北卫视,http://110.53.191.212:9901/tsfile/live/0117_1.m3u8
河北卫视,http://shijiaqiang.3322.org:808/hls/39/index.m3u8
河北卫视,http://183.134.3.22:8888/newlive/live/hls/46/live.m3u8
河北卫视,http://120.197.112.28:9901/tsfile/live/1050_1.m3u8
河南卫视,http://58.19.38.233:8888/newlive/live/hls/33/live.m3u8
河南卫视,http://113.57.109.36:9901/tsfile/live/0139_1.m3u8
河南卫视,http://60.208.113.114:8001/newlive/live/hls/37/live.m3u8
河南卫视,http://125.210.152.19:9123/live/hzgq-henanwsgq-h264.m3u8
河南卫视,http://222.173.147.142:8888/newlive/live/hls/47/live.m3u8
河南卫视,http://183.134.3.22:8888/newlive/live/hls/32/live.m3u8
河南卫视,http://111.207.22.10:8888/newlive/live/hls/33/live.m3u8
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv
河南卫视,http://221.2.146.228:8888/newlive/live/hls/37/live.m3u8
河南卫视,https://epg.pw/stream/7d1641093e7ca8a44e8c606f4a27593261b32078c37e3449bad8aa77338fbf08.ctv
河南卫视,http://36.96.38.246:8888/newlive/live/hls/33/live.m3u8
河南卫视,http://60.211.167.226:8888/newlive/live/hls/33/live.m3u8
河南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
河南卫视,http://222.188.68.38:8888/newlive/live/hls/48/live.m3u8
河南卫视,http://101.71.176.182:8888/newlive/live/hls/33/live.m3u8
吉林卫视,http://58.19.38.233:8888/newlive/live/hls/35/live.m3u8
吉林卫视,http://php.jdshipin.com:8880/bst.php?id=jlwshd8m/8000000
吉林卫视,http://60.211.167.226:8888/newlive/live/hls/35/live.m3u8
吉林卫视,http://222.188.68.38:8888/newlive/live/hls/38/live.m3u8
吉林卫视,http://183.134.3.22:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://125.210.152.19:9123/live/hzgq-jlwsgq-h264.m3u8
吉林卫视,http://222.173.147.142:8888/newlive/live/hls/49/live.m3u8
吉林卫视,http://222.189.51.62:8888/newlive/live/hls/35/live.m3u8
吉林卫视,http://stream1.jlntv.cn/jlws/sd/live.m3u8
吉林卫视,http://222.185.245.194:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.207.22.10:8888/newlive/live/hls/35/live.m3u8
吉林卫视,http://101.71.176.182:8888/newlive/live/hls/35/live.m3u8
吉林卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
吉林卫视,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
吉林卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/jlwshd8m/8000000/mnf.m3u8
江苏卫视,http://php.jdshipin.com:8880/bst.php?id=jswshd/4000000
江苏卫视,http://58.248.84.148:8888/newlive/live/hls/20/live.m3u8
江苏卫视,http://60.211.167.226:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://222.173.147.142:8888/newlive/live/hls/30/live.m3u8
江苏卫视,http://125.210.152.19:9123/live/hzgq-jswsgq-h264.m3u8
江苏卫视,http://222.189.51.62:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/jswshd8m/8000000/mnf.m3u8
江苏卫视,http://183.238.248.84:9000/udp/239.20.0.170:2138
江苏卫视,http://60.208.113.114:8001/newlive/live/hls/22/live.m3u8
江苏卫视,http://101.71.176.182:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江苏卫视,http://58.19.38.233:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://221.2.146.228:8888/newlive/live/hls/23/live.m3u8
江苏卫视,http://36.96.38.246:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://221.7.175.154:8445/tsfile/live/0127_1.m3u8
江西卫视,http://60.208.113.114:8001/newlive/live/hls/38/live.m3u8
江西卫视,https://epg.pw/stream/bbfca72e08c8447ebde26e90a2eaf1ef09a96d86736d92e62677074fbc9300f9.ctv
江西卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
江西卫视,http://58.248.84.148:8888/newlive/live/hls/39/live.m3u8
江西卫视,http://60.211.167.226:8888/newlive/live/hls/47/live.m3u8
江西卫视,http://php.jdshipin.com:8880/bst.php?id=jxwshd/4000000
江西卫视,http://222.173.147.142:8888/newlive/live/hls/42/live.m3u8
江西卫视,http://222.189.51.62:8888/newlive/live/hls/45/live.m3u8
江西卫视,http://222.188.68.38:8888/newlive/live/hls/36/live.m3u8
江西卫视,http://111.207.22.10:8888/newlive/live/hls/47/live.m3u8
江西卫视,http://221.2.146.228:8888/newlive/live/hls/38/live.m3u8
江西卫视,http://125.210.152.19:9123/live/hzgq-jxwsgq-h264.m3u8
江西卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/jxws8m/8000000/mnf.m3u8
江西卫视,http://36.96.38.246:8888/newlive/live/hls/46/live.m3u8
江西卫视,http://101.71.176.182:8888/newlive/live/hls/48/live.m3u8
辽宁卫视,http://58.248.84.148:8888/newlive/live/hls/38/live.m3u8
辽宁卫视,http://60.208.113.114:8001/newlive/live/hls/26/live.m3u8
辽宁卫视,http://60.211.167.226:8888/newlive/live/hls/42/live.m3u8
辽宁卫视,http://php.jdshipin.com:8880/bst.php?id=lnwshd8m/8000000
辽宁卫视,http://php.jdshipin.com:8880/bst.php?id=lnwshd/4000000
辽宁卫视,http://222.188.68.38:8888/newlive/live/hls/33/live.m3u8
辽宁卫视,http://222.173.147.142:8888/newlive/live/hls/34/live.m3u8
辽宁卫视,http://125.210.152.19:9123/live/hzgq-lnwsgq-h264.m3u8
辽宁卫视,http://222.189.51.62:8888/newlive/live/hls/43/live.m3u8
辽宁卫视,http://111.207.22.10:8888/newlive/live/hls/45/live.m3u8
辽宁卫视,http://183.134.3.22:8888/newlive/live/hls/48/live.m3u8
辽宁卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
辽宁卫视,http://221.2.146.228:8888/newlive/live/hls/26/live.m3u8
辽宁卫视,http://36.96.38.246:8888/newlive/live/hls/43/live.m3u8
辽宁卫视,http://123.163.55.234:9901/tsfile/live/0121_1.m3u8
内蒙古卫视,http://gmxw.7766.org:808/hls/60/index.m3u8
内蒙古卫视,http://php.jdshipin.com:8880/bst.php?id=nmgws/1300000
内蒙古卫视,http://221.2.146.228:8888/newlive/live/hls/43/live.m3u8
内蒙古卫视,http://60.211.167.226:8888/newlive/live/hls/49/live.m3u8
内蒙古卫视,http://60.208.113.114:8001/newlive/live/hls/45/live.m3u8
内蒙古卫视,http://218.13.170.98:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://183.134.3.22:8888/newlive/live/hls/44/live.m3u8
内蒙古卫视,http://222.173.147.142:8888/newlive/live/hls/52/live.m3u8
内蒙古卫视,http://125.210.152.19:9123/live/hszx-nmgtv-h264.m3u8
内蒙古卫视,http://101.71.176.182:8888/newlive/live/hls/44/live.m3u8
内蒙古卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/nmgws/1300000/mnf.m3u8
内蒙古卫视,http://222.189.51.62:8888/newlive/live/hls/50/live.m3u8
内蒙古卫视,http://36.96.38.246:8888/newlive/live/hls/49/live.m3u8
内蒙古卫视,http://60.12.183.46:9901/tsfile/live/1003_1.m3u8
宁夏卫视,http://gmxw.7766.org:808/hls/106/index.m3u8
宁夏卫视,http://218.13.170.98:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://58.19.38.233:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://60.211.167.226:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://222.188.68.38:8888/newlive/live/hls/55/live.m3u8
宁夏卫视,http://222.173.147.142:8888/newlive/live/hls/53/live.m3u8
宁夏卫视,http://125.210.152.19:9123/live/hszx-nxtv-h264.m3u8
宁夏卫视,http://183.134.3.22:8888/newlive/live/hls/38/live.m3u8
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv
宁夏卫视,http://101.71.176.182:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://111.207.22.10:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://222.189.51.62:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/nxws/1300000/mnf.m3u8
宁夏卫视,http://36.96.38.246:8888/newlive/live/hls/40/live.m3u8
宁夏卫视,http://221.2.146.228:8888/newlive/live/hls/44/live.m3u8
青海卫视,http://218.13.170.98:9901/tsfile/live/0140_1.m3u8
青海卫视,http://gmxw.7766.org:808/hls/61/index.m3u8
青海卫视,http://php.jdshipin.com:8880/bst.php?id=qhws/1300000
青海卫视,http://58.19.38.233:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://221.2.146.228:8888/newlive/live/hls/47/live.m3u8
青海卫视,http://125.210.152.19:9123/live/hszx-qhtv-h264.m3u8
青海卫视,http://60.211.167.226:8888/newlive/live/hls/38/live.m3u8
青海卫视,http://183.134.3.22:8888/newlive/live/hls/37/live.m3u8
青海卫视,http://222.189.51.62:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://111.207.22.10:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/qhws/1300000/mnf.m3u8
青海卫视,http://36.96.38.246:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://101.71.176.182:8888/newlive/live/hls/38/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
山东卫视,http://113.57.109.36:9901/tsfile/live/1002_1.m3u8
山东卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
山东卫视,http://php.jdshipin.com:8880/bst.php?id=sdwshd/4000000
山东卫视,http://58.19.38.233:8888/newlive/live/hls/30/live.m3u8
山东卫视,http://221.2.146.228:8888/newlive/live/hls/20/live.m3u8
山东卫视,http://60.211.167.226:8888/newlive/live/hls/30/live.m3u8
山东卫视,http://61.182.33.218:8000/hls/22/index.m3u8
山东卫视,http://222.173.147.142:8888/newlive/live/hls/26/live.m3u8
山东卫视,http://183.134.3.22:8888/newlive/live/hls/29/live.m3u8
山东卫视,http://222.188.68.38:8888/newlive/live/hls/47/live.m3u8
山东卫视,http://111.207.22.10:8888/newlive/live/hls/30/live.m3u8
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
山东卫视,http://125.210.152.19:9123/live/hzgq-sdwsgq-h264.m3u8
山东卫视,http://qdxiehou.7766.org:9901//tsfile/live/0131_1.m3u8
山东卫视,https://live.sjsrm.com/bjsjs/sd/live.m3u8
山西卫视,http://113.57.109.36:9901/tsfile/live/0118_1.m3u8
山西卫视,http://php.jdshipin.com:8880/bst.php?id=shanxiws/1300000
山西卫视,http://221.2.146.228:8888/newlive/live/hls/41/live.m3u8
山西卫视,http://60.211.167.226:8888/newlive/live/hls/48/live.m3u8
山西卫视,http://60.208.113.114:8001/newlive/live/hls/43/live.m3u8
山西卫视,http://222.173.147.142:8888/newlive/live/hls/46/live.m3u8
山西卫视,http://125.210.152.19:9123/live/hszx-shanxitv-h264.m3u8
山西卫视,http://183.134.3.22:8888/newlive/live/hls/43/live.m3u8
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山西卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/shanxiws/1300000/mnf.m3u8
山西卫视,http://qdxiehou.7766.org:9901/tsfile/live/0118_1.m3u8
山西卫视,http://111.207.22.10:8888/newlive/live/hls/48/live.m3u8
山西卫视,http://61.182.33.218:8000/hls/37/index.m3u8
山西卫视,http://218.13.170.98:9901/tsfile/live/0118_1.m3u8
山西卫视,http://36.96.38.246:8888/newlive/live/hls/47/live.m3u8
陕西卫视,http://58.19.38.233:8888/newlive/live/hls/41/live.m3u8
陕西卫视,http://221.2.146.228:8888/newlive/live/hls/42/live.m3u8
陕西卫视,http://60.208.113.114:8001/newlive/live/hls/44/live.m3u8
陕西卫视,http://60.211.167.226:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://61.182.33.218:8000/hls/36/index.m3u8
陕西卫视,http://222.188.68.38:8888/newlive/live/hls/54/live.m3u8
陕西卫视,http://222.173.147.142:8888/newlive/live/hls/51/live.m3u8
陕西卫视,http://125.210.152.19:9123/live/hszx-sxtv-h264.m3u8
陕西卫视,http://101.71.176.182:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://qdxiehou.7766.org:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://222.189.51.62:8888/newlive/live/hls/41/live.m3u8
陕西卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/sxws/1300000/mnf.m3u8
陕西卫视,http://111.207.22.10:8888/newlive/live/hls/41/live.m3u8
陕西卫视,http://php.jdshipin.com:8880/bst.php?id=sxws/1300000
陕西卫视,http://36.96.38.246:8888/newlive/live/hls/41/live.m3u8
四川卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295003.m3u8
四川卫视,https://epg.pw/stream/41bf966a14dc202c4f06c48d7410fac1dcab83affab6629cca762e917185e1c5.ctv
四川卫视,http://221.2.146.228:8888/newlive/live/hls/35/live.m3u8
四川卫视,http://60.208.113.114:8001/newlive/live/hls/36/live.m3u8
四川卫视,http://60.211.167.226:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://222.188.68.38:8888/newlive/live/hls/35/live.m3u8
四川卫视,http://php.jdshipin.com:8880/bst.php?id=scwshd8m/8000000
四川卫视,http://222.173.147.142:8888/newlive/live/hls/45/live.m3u8
四川卫视,http://183.134.3.22:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://125.210.152.19:9123/live/hszx-sctv-h264.m3u8
四川卫视,http://222.189.51.62:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://111.207.22.10:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://qdxiehou.7766.org:9901/tsfile/live/0123_1.m3u8
四川卫视,http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/scwshd/8000000/mnf.m3u8
四川卫视,http://58.19.38.233:8888/newlive/live/hls/32/live.m3u8
深圳卫视,http://183.134.3.22:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://113.57.109.36:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://221.2.146.228:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://60.211.167.226:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://60.208.113.114:8001/newlive/live/hls/27/live.m3u8
